,author,publishedAt,source,url,urlToImage,char,transgender,new,year,woman,people,state,gender,school,news,right,court,week,political,trans,care,genderaffirming,child,ohio,site,said,story,online,republican,medical,ban,gov,medium,president,group,tuesday,time,life,lgbtq,student,wednesday,city,social,say,public,minor,brianna,parent,light,florida,campaign,world,mike,bud,house,commentator,discussing,department,sport,according,mediagazer,day,law,legal,supreme,case,american,autogenerated,memeorandum,sister,humanedited,summary,nowunlike,techmeme,person,bathroom
567,Caitlin Tyrrell,2024-01-20T15:22:09Z,,https://screenrant.com/faster-purple-worm-kill-kill-khary-payton-interview/,https://static1.srcdn.com/wordpress/wp-content/uploads/2024/01/kharypayton_fasterpurpleworm_yt.jpg,0.03343878996027456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14221837116496952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,Joshua Fox,2024-01-31T19:00:11Z,,https://screenrant.com/best-anime-movies-missed-oscar-academy-nominations/,https://static1.srcdn.com/wordpress/wp-content/uploads/2024/01/princess-mononoke-weathering-with-you-night-is-short-walk-on-girl.jpg,0.03568829428548306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,Stephen Holland,2024-02-07T15:15:11Z,,https://screenrant.com/movie-fan-theories-confirmed-creator-actors/,https://static1.srcdn.com/wordpress/wp-content/uploads/2024/02/decard-dumbledore-watcher-informant.jpg,0.03482553039772741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,Rebecca Sargeant,2024-01-13T16:15:10Z,,https://screenrant.com/2024-lgbtq-tv-shows-most-exciting/,https://static1.srcdn.com/wordpress/wp-content/uploads/2024/01/doctor-who-season-14-ncuti-gatwa-and-millie-gibson-as-the-fifteenth-doctor-and-ruby-sunday-trailer.jpg,0.03948545492492308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1695448163760069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17297522668126886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,Rich Johnston,2024-01-17T16:52:11Z,,https://bleedingcool.com/comics/jon-kent-doctor-aphra-heartstopper-in-glaad-comic-book-nominations/,https://bleedingcool.com/wp-content/uploads/2024/01/clean-2000x1125.jpg,0.023320166293835126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,Rich Johnston,2024-02-10T11:25:06Z,,https://bleedingcool.com/comics/superman-leak-tops-the-daily-litg-10th-february-2024/,https://bleedingcool.com/wp-content/uploads/2024/02/Screenshot-2024-02-10-111811-2000x1125.jpg,0.03580919574017965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,Rich Johnston,2024-02-09T12:01:09Z,,https://bleedingcool.com/comics/ben-grimm-the-things-skeleton-in-the-daily-litg-9th-february-2024/,https://bleedingcool.com/wp-content/uploads/2024/02/Screenshot-2024-02-07-005723-2000x1125.jpg,0.03211972703518163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,Sumantra Maitra,2024-01-22T16:30:00Z,the-american-conservative,https://www.theamericanconservative.com/what-are-the-british-tories-thinking/,https://www.theamericanconservative.com/wp-content/uploads/2024/01/shutterstock_710372092-scaled-e1705939474306.jpg,0.04078143780236184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1786525813534197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,James Bovard,2024-01-31T05:03:00Z,the-american-conservative,https://www.theamericanconservative.com/nikki-haley-authoritarian-in-waiting/,https://www.theamericanconservative.com/wp-content/uploads/2024/01/53460162106_47b09bec7c_o-scaled-e1706543199207.jpg,0.039491146214055105,0.0,0.129088341887859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36182542134197687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,Just Jared,2024-02-06T21:42:24Z,,https://www.justjared.com/2024/02/06/gina-carano-suing-disney-over-mandalorian-firing-elon-musk-x-are-funding-the-lawsuit/,https://cdn01.justjared.com/wp-content/uploads/headlines/2024/02/gina-suing.jpg,0.03992319587039179,0.0,0.0,0.12991006461848006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,Londonist,2024-01-29T12:30:07Z,,https://londonist.com/london/free-and-cheap/free-and-cheap-things-to-do-this-week-in-london-29-january-4-february-2024,https://assets.londonist.com/uploads/2024/01/i875/quentin-blake-exhibition.png,0.032407641308390946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12428421096607617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,Sebastian Strangio,2024-01-29T05:04:39Z,,https://thediplomat.com/2024/01/censorship-ai-disinformation-and-repression-undermine-asias-elections/,https://thediplomat.com/wp-content/uploads/2024/01/sizes/td-story-s-2/thediplomat_2024-01-28-224027.jpg,0.03548963308368795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15389544367262448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,Elizabeth Gregory,2024-01-29T10:00:11Z,,https://www.thenation.com/?post_type=article&#038;p=482431,https://www.thenation.com/wp-content/uploads/2024/01/march-for-life-gt-img.jpg,0.03637471871905313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15773348410041907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,Mathew Ingram,2024-02-08T12:26:01Z,,https://www.cjr.org/the_media_today/kosa_child_safety_online_zuckerberg_criticism.php,https://www.cjr.org/wp-content/uploads/2018/04/GettyImages-943912424_master-800x419.jpg?122376,0.04216827931851163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1617165307720612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18285638623906383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18668662145116655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,Haley Brown,2024-01-24T21:41:30Z,,https://nypost.com/2024/01/24/news/brooklyn-woman-charged-with-murder-and-animal-cruelty/,https://nypost.com/wp-content/uploads/sites/2/2024/01/75426630.jpg?quality=75&strip=all&w=1024,0.03592824034514167,0.0,0.0,0.0,0.12140046992966347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15579739794023506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,Katherine Donlevy,2024-01-25T23:14:13Z,,https://nypost.com/2024/01/25/news/bud-light-teases-humorous-super-bowl-ad-that-returns-to-iconic-style/,https://nypost.com/wp-content/uploads/sites/2/2024/01/bug-light-super-bowl-comp.jpg?quality=75&strip=all&1706202240&w=1024,0.03871864763195915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17330066581994338,0.0,0.0,0.0,0.0,0.17330066581994338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,"Cristina Corujo, Olivia Rinaldi",2024-01-14T22:37:11Z,cbs-news,https://www.cbsnews.com/news/doug-burgum-endorses-trump-eve-of-iowa-caucuses/,https://assets3.cbsnewsstatic.com/hub/i/r/2024/01/14/1951d5eb-5143-4ecb-96c0-870dc256fff6/thumbnail/1200x630g6/cbcf8f2f451fd42c491f6cda0a31d4ab/gettyimages-1925909147.jpg?v=50926e3bde2e7c9caafa13eb3f9693b5,0.04034956876824254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16850999588680654,0.0,0.0,0.1732551958859335,0.0,0.1732551958859335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,,2024-02-08T00:19:32Z,cbs-news,https://www.cbsnews.com/news/ohio-mike-dewine-backs-off-proposed-restrictions-on-trans-gender-affirming-care-adults/,https://assets3.cbsnewsstatic.com/hub/i/r/2023/11/06/f0e1d67f-de5d-4574-b263-937dd91541a8/thumbnail/1200x630g2/d9524a68a53d99e85adc95084f831482/ap19101527561236.jpg?v=39487f160c45192867463e7cb2b51dad,0.04254665298489179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16916081329460692,0.0,0.18268915684149784,0.0,0.0,0.0,0.0,0.0,0.18268915684149784,0.0,0.18268915684149784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18638551736542464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1926134304662362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,Aimee Picchi,2024-02-07T16:02:00Z,cbs-news,https://www.cbsnews.com/news/trump-bud-light-second-chance-dylan-mulvaney-super-bowl-ad/,https://assets1.cbsnewsstatic.com/hub/i/r/2024/02/05/ff211932-5608-4112-a5c2-23dc79b8c4b5/thumbnail/1200x630g2/dbfc359175350f3e219591b3e9d1376e/gettyimages-1975757034.jpg?v=09f617bc45cf30bf4fa8525d3acea178,0.029870627850549693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1282601434778164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2673956871720456,0.0,0.0,0.0,0.0,0.2673956871720456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,Aliza Chasan,2024-02-07T00:38:00Z,cbs-news,https://www.cbsnews.com/news/mandalorian-actress-gina-carano-sues-disney-over-firing-elon-musk/,https://assets3.cbsnewsstatic.com/hub/i/r/2024/02/07/6822d875-a0bd-4a63-b6c9-44c177a19356/thumbnail/1200x630/8cc946d78dd9c99b45d7f8f710febe72/gettyimages-1182126610.jpg?v=09f617bc45cf30bf4fa8525d3acea178,0.03796089277515453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15454084109448749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16299856763130355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1699090333832737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,"Jo Ling Kent, Analisa Novak",2024-02-05T18:21:31Z,cbs-news,https://www.cbsnews.com/news/super-bowl-2024-commercials-brands-bet-big/,https://assets3.cbsnewsstatic.com/hub/i/r/2024/02/05/6314dc75-9bcb-44f1-9658-5ae6a9404f5e/thumbnail/1200x630/92336ca359b87a12534e06e177e7c526/0205-cmo-sbcommercials-kent-2655737-640x360.jpg?v=09f617bc45cf30bf4fa8525d3acea178,0.03861055206757122,0.0,0.0,0.2512774443377317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,Aimee Picchi,2024-01-25T18:49:32Z,cbs-news,https://www.cbsnews.com/news/super-bowl-bud-light-dylan-mulvaney-ad/,https://assets1.cbsnewsstatic.com/hub/i/r/2023/06/28/e7586422-366c-453a-8485-364a7b37b8e2/thumbnail/1200x630/74630e82861efd08c41f765b037234cb/cbsn-fusion-anheuser-busch-ceo-bud-light-should-be-bringing-people-together-thumbnail-2086045-640x360.jpg?v=9bdba4fec5b17ee7e8ba9ef8c71cf431,0.026193225564660316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1172381709577264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,Robert Legare,2024-01-29T16:00:20Z,cbs-news,https://www.cbsnews.com/news/hate-crimes-schools-universities-fbi-report/,https://assets3.cbsnewsstatic.com/hub/i/r/2024/01/29/fd9a07d0-3aa0-46ad-95dd-8360b9bcafdb/thumbnail/1200x630g8/b240839afb9cdab7ceeb19b0f90c20a3/gettyimages-633779214.jpg?v=d5d292229f42ff99b81040fe7c32f134,0.03949389231142059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14943751934076974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17677058089551903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,Aimee Picchi,2024-02-06T13:00:17Z,cbs-news,https://www.cbsnews.com/news/super-bowl-commercials-2024/,https://assets2.cbsnewsstatic.com/hub/i/r/2024/02/05/05bb621c-1b17-4e80-95d3-70298bd53680/thumbnail/1200x630/e161c232eba80b5f013d8a872589f29e/1-zach-donald-jason-teaser-image-wide-shot-cd.jpg?v=09f617bc45cf30bf4fa8525d3acea178,0.03901993803727063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17464921054035717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,Olivia Rinaldi,2024-02-06T14:16:29Z,cbs-news,https://www.cbsnews.com/news/trump-potential-vp-picks/,https://assets1.cbsnewsstatic.com/hub/i/r/2024/02/05/ff211932-5608-4112-a5c2-23dc79b8c4b5/thumbnail/1200x630g2/dbfc359175350f3e219591b3e9d1376e/gettyimages-1975757034.jpg?v=09f617bc45cf30bf4fa8525d3acea178,0.04344524585238334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18143832569651736,0.0,0.0,0.0,0.0,0.18654758428029325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,Michael Sainato,2024-01-17T11:00:28Z,,https://www.aol.com/finance/long-overdue-us-workers-making-110028352.html,https://media.zenfs.com/en/aol_the_guardian_702/70c87daff00183a1e3099609aee07064,0.03725987507920155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667713506156572,0.0,0.0,0.0,0.0,0.1667713506156572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,Michael Hiltzik,2024-01-22T22:29:16Z,,https://finance.yahoo.com/news/column-only-thing-voters-liked-222916313.html,https://media.zenfs.com/en/la_times_articles_853/b02a6c8275a6251920e5ee5ff684ea0a,0.03801097761081232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16321362465118514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1741319170011547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1701332079321754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,Daniyal Jawaid,2024-01-25T20:00:25Z,,https://finance.yahoo.com/news/35-most-gay-friendly-cities-200025917.html,https://media.zenfs.com/en/insidermonkey.com/deaf603355de25dc9d08404a7893e901,0.04253077897051243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1863159775502995,0.0,0.0,0.1826209961261606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18829147316441974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19483755849470916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,Mary Margaret Olohan,2024-02-07T09:01:00Z,,https://www.dailysignal.com/2024/02/07/exclusive-campaign-highlights-oreos-partnership-with-militant-lgbtq-group/,https://first-heritage-foundation.s3.amazonaws.com/live_files/2024/02/GettyImages-1405850068-scaled.jpg,0.038349068372205364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1679970208602231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1756807430535792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,Robert Schmad,2024-02-06T20:39:25Z,,https://www.dailysignal.com/2024/02/06/biden-state-department-funds-program-to-create-army-of-2500-lgbtqi-allies/,https://first-heritage-foundation.s3.amazonaws.com/live_files/2024/02/GettyImages-1157263207.jpg,0.036751129262981734,0.0,0.0,0.0,0.0,0.1229777740959732,0.1273738454865141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1578040185772349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16270391553798225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164494256913365,0.0,0.164494256913365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
